"","ACH000008","ACH000014","ACH000219","ACH000304","ACH000322","ACH000348","ACH000401","ACH000404","ACH000423","ACH000425","ACH000441","ACH000465","ACH000477","ACH000550","ACH000572","ACH000579","ACH000580","ACH000614","ACH000615","ACH000640","ACH000644","ACH000650","ACH000730","ACH000750","ACH000788","ACH000799","ACH000805","ACH000812","ACH000814","ACH000822","ACH000882","ACH001239","GSM2138481","GSM2138482","GSM2138487","GSM2138488","GSM2138489","GSM2138491","GSM2138494","GSM2138495","GSM2138496","GSM2138499","GSM2138500","GSM2138501","GSM2138502","GSM2138503","GSM2138504","GSM2138505","GSM2138506","GSM2138507","GSM2138508","GSM2138509","GSM2138513","GSM2138514","GSM2138515","GSM2138516","GSM2138520","GSM2138521","GSM2138524","GSM2138525","GSM2138526","GSM2138528"
"ENSG00000002745",-0.185619939171025,0.0300520907755882,0.190874907091079,1.04854171158317,0.0758008136455917,-1.14967656874385,-0.403887628950251,-0.432481619564146,-0.0185694011216659,0.188148236409041,-0.467758692998175,-0.55392295518515,-0.609664334558437,-1.16436203386293,-0.855024317861859,-0.236962827521271,-0.760912124581218,-0.190027106223732,-0.955833134500581,1.55305635969729,-0.476326048511841,-0.678437793589132,-1.00980183134628,-1.12506211466481,0.15619351891255,2.7522154299726,0.271842852022073,-0.476604689732078,0.640342136914422,0.865170115659605,-0.857579303778371,-1.20599445421642,-0.0780920408609774,-0.911971794102658,-1.14454946111516,1.20796956090682,-0.534830513847459,1.26292312761313,0.126369965876351,0.385976442643675,1.2925249326662,2.76251181409536,2.2835956319812,1.89095376300763,-0.689634165875337,-0.364843712705247,-0.55961859377892,1.53057889905966,-1.02405186483474,-0.326439683434801,-1.36817251462632,-0.585796990687586,0.493343704339257,1.15189927969964,-0.747033436505565,0.937951397184606,-0.881026748823165,-0.0886947935265123,-0.197948780628878,1.097700887103,0.305292434260927,-1.18461599708396
"ENSG00000002822",-0.0187179988814312,0.379487773280783,-1.22097796573148,0.129763352090253,-1.34616711196142,0.213568023207384,0.985196918855964,0.101346106128154,0.459436555496761,0.688420912042629,-1.32902571360635,0.360403319257506,0.925141563462161,0.414280662479477,0.984962223747909,0.763932377248492,0.200966874334149,0.147476026695061,1.0858866229431,0.265313451652475,-0.75183283920153,1.42861162500338,0.0918247990314208,-1.03101748994921,-0.410649845489816,-0.838240910737187,-0.0141524871220859,-0.22198230893195,1.11479201460426,-1.32041464865239,-0.284436391875457,-0.193831894008451,-0.0831463378964717,0.801901165758386,-0.646496641743171,0.484826379831573,-0.593136785930045,-1.23439624200167,-1.50277285663342,-0.149953560618704,-0.308456131124293,0.0212300462101929,-1.10291805812478,-0.802565324738702,0.499190103580978,-0.384786962478045,0.532886985467647,-1.73643940747875,-0.847817709007034,-2.14853293343776,0.775712859560146,-2.02255159515509,-1.00217791907673,-1.49118238855587,1.29969549962174,1.49699973285351,0.781963025940325,0.858254967847379,2.36310605088937,2.05254097758437,1.46117868417258,0.868480779269808
"ENSG00000004660",0.189370412129092,0.324368275514286,-0.105118086779574,-1.39169648625679,0.0337655563699688,0.188726971372435,1.11021658108726,1.04360601031168,1.6414650223515,-0.653186870223077,-0.467580668778944,-0.0514221963858045,2.62992823494156,0.607052553807874,0.390567112068696,1.34609036235682,-0.209642091712136,-1.25570896525623,0.142893708364688,-0.203874745613712,0.250953231501225,1.6659684085044,0.113982543750321,1.78701199282216,-0.603504508872301,-1.56762787924227,0.883126491784001,0.597445780177064,0.263631513402096,-1.68366991491534,2.02996231832849,-1.25167651183737,-1.07456948109066,0.0829648913306125,0.752706740509288,-0.743364583123224,0.587952483088855,0.668861429619397,-2.00458296773665,1.00719091344238,1.03722058978293,-1.03837527506725,-0.822017063772309,1.31559653217407,0.284973493207557,0.740599086144738,0.0185939629679782,-0.650272416614121,-1.73061520589872,-0.629623795240439,-0.306894272903218,-0.943926286872007,-1.76551405661901,-0.386637588309447,-0.88823517639109,0.326239727605552,-0.236286850722268,-0.875819490019471,0.444903137879958,-0.256736630595355,-0.147851995248784,-0.561904006601403
"ENSG00000004846",-0.200445459000628,-0.599678789700943,-1.13988629082324,-0.899179169023797,0.400107112569094,-1.20948179267333,-0.566925679368185,0.174906150795038,1.89324011725714,0.207168900673232,0.486291731886481,-0.802613908372975,0.817187490372111,-1.0802511018721,0.608775111548295,2.20550414230283,-0.836552907726545,2.3313969309274,1.34051916378981,-0.554759248060437,1.57274000322358,1.51919071993496,0.737122190429956,-1.20948179267333,-0.833290335563456,-1.14552539342072,-0.604585278213082,0.156761112016086,0.166458239520618,-1.07631353789524,1.37527578079233,0.740356591444355,-0.776638137281806,-0.520866721346248,-0.848104170077772,-0.51828057983507,-0.725364760163154,-0.712087460398063,-0.873248739007433,-0.643388151088082,-0.675448770860319,-0.603217718610327,-0.723531688146775,-0.561199305721021,-1.01152674766065,-0.952693079533112,-0.765823253286819,-0.793903039804261,0.00555973325529775,-0.15769008371525,-0.744217024315879,0.929292470103451,0.439005301477268,-0.534292518595396,0.163309568494581,0.0629872959513816,0.0113159682360076,1.63625641114372,1.09041389931609,1.33127393309887,2.55633543866418,0.941741124611278
"ENSG00000004897",-0.167607867005117,0.116733453210614,0.291056483048722,0.372594589914791,0.271541738929748,-1.39728724673807,0.32329629253045,-0.105087802652039,-0.88555362249586,0.399207057386031,0.873156488529352,0.342594838321915,-0.290613047286568,0.738730860583062,1.48361655202094,0.260190787887673,-0.436941905646058,-0.537575388816576,-0.0498179929621005,-0.0476070057435767,-0.502545093670964,1.03049902067652,0.0561065420070109,0.669294012623781,1.12459210312682,-1.46821304638757,-0.165388155818977,-1.48836129333756,0.327755391677048,-0.229218372431428,0.424078702452167,0.421874699565518,-2.23871207329456,-1.08680057985955,2.01018020551089,-1.27818216142853,2.24974032832721,-1.36835112916717,1.40553649477931,-1.43218826637204,-0.150686661936422,-0.807640612973727,-0.784775580054382,0.221819213137424,2.03851338612972,0.495467435219515,-0.0837999222989058,1.1857284895858,0.721064701961669,0.87016339556126,0.00875651129315193,1.93824138714173,0.0072568037101343,-1.2814720044173,0.425299789784886,-0.876984269281289,0.928790699278921,-0.285034133532713,-0.738898740044562,-2.15102986137192,-1.21913210391544,-0.477972514972705
"ENSG00000004948",-0.40303981533179,0.602168694714887,-0.246103455290671,1.38205431922536,1.48867657493097,-0.28128798351116,-0.975253752815818,0.772637226140423,0.749361490809067,-0.975253752815818,0.108649010295024,-0.975253752815818,-0.975253752815818,-0.975253752815818,-0.308380161244104,-0.186075442840499,0.0624484859529951,-0.257599932428257,-0.0686963248876876,0.0279887831592489,0.405598217683655,1.03732667230437,-0.550980183294058,-0.558634424228617,-0.600938415739334,-0.110741004838076,-0.287852955964738,0.0782013837340077,-0.18714239521426,0.0113805768227957,-0.332724107854113,-0.975253752815818,-0.236502229125448,0.371699337762361,-0.975253752815818,-0.975253752815818,-0.975253752815818,-0.975253752815818,-0.975253752815818,-0.975253752815818,-0.469095643880888,0.749794460200326,-0.276698745315471,-0.975253752815818,-0.215571114786695,0.678502774256917,-0.499178204272274,2.84144394952397,2.30061276062917,-0.975253752815818,-0.975253752815818,-0.975253752815818,-0.975253752815818,1.82955874033139,1.59981995864104,1.31620939817121,-0.975253752815818,0.545888351773365,-0.447586740403168,3.16697331029527,0.977741083317093,0.974661270461067
"ENSG00000005249",0.76980823302042,0.496285484843138,0.611470447954029,1.87991084676282,0.585960092507444,-2.36669700629962,0.759407858962139,0.389985663987597,-0.829241683024012,-0.118311427504956,-0.168970995017605,-0.554556279237119,1.28915542185623,-0.397175543706842,0.695779098885656,-1.23211809921927,2.6337911905739,-0.201004433022251,-0.372881642071931,1.53646890127957,0.732088954631004,-0.246785960541055,0.608771417961258,-0.93203531050615,1.0147083114229,0.470900960741891,0.646192753036599,0.638542779142708,0.420747128372709,1.23082302147807,-0.328869306047207,1.88740690261672,-0.036995178662825,-0.0328039682420931,-1.9074758218644,0.260226958123756,-1.59400293793533,-0.282226518750587,-0.307312221184689,-0.188715572285088,-0.70132198801101,-0.0535709075696597,1.91678088357287,-0.50898318399806,0.134283492551203,-0.314368664905881,0.757668952612695,-2.90453275573254,-0.264831132578254,-1.26684560977925,-0.629331300537803,-0.486256229615568,-1.25686269212075,-1.02370823748509,-0.0723977203586125,-0.422495543094401,-0.101327784467285,-0.202084671420399,-0.701958645159837,0.393911484380074,0.352976312762204,-0.1049965820822
"ENSG00000005339",-0.923359417846207,-0.312724187071488,0.458780175189647,0.600635513960388,1.8833171424677,-0.32029399459917,-0.211419120162791,-0.250975650661318,-0.0864857421227212,-1.66016157261508,0.178474113044258,0.0496514368661943,1.7726141291563,1.01937811751963,-0.04280248118008,-0.722664005846372,0.0878655289515043,0.429862641806567,0.273756328993901,-0.087609137810513,0.88963149835959,0.378488233865928,-0.235387089980902,0.782467439314409,-0.461314861745824,1.24754462139553,-0.022780216867462,-0.523888566527335,0.444225849066235,0.259635824813116,-1.40795498516843,-0.765857638444918,0.235811719497189,0.864815099884542,0.55842679320718,-0.780636270536979,1.59792991342531,-1.74143920854597,1.21533957161659,-1.69541026612739,-2.71235422212159,0.309279187898878,0.0474849183616987,-0.890528393252771,2.16061317168153,-0.180876369986613,1.73897637139987,-1.1760518611085,0.314599876047744,-0.145365110643499,1.21898330164856,0.0704190606312778,0.821304440898737,-1.08253642083791,-0.756971735656902,-1.41129392417437,-0.400088298588981,-0.570075737872745,0.623859869619222,-1.53536868559173,-0.939027661294382,1.51953094440177
"ENSG00000005483",0.0991844364255464,0.56642359348638,-1.36764039973607,0.13442940219819,-0.958650187968729,0.0757603786835449,-0.31811029735761,-1.29544388970728,-0.60229046001704,-1.21900259324958,0.159258669254771,-0.281709214240215,0.762266376531727,-0.425817766948785,-0.0961305838535017,-1.75298385553498,0.757740879899763,0.296225556916655,-1.29713872135779,0.52555043416967,0.515648135237813,-1.61588439994379,-0.579750240875787,-0.827812100771305,-0.749988749550657,-0.259541584415474,-0.226206021741914,-0.0935434787766891,-0.086372083349846,1.09021887067892,-0.85500874474828,1.04887234724163,-0.590024505017524,0.264258564273253,1.37156730051136,-0.8086338048299,-1.40069491608181,1.19124586697696,1.35114188906193,-0.882123937042139,-1.83837736915352,1.28459340679985,-0.103059571665832,1.57132255113936,0.0874687599281841,-1.50929324659925,1.21282950699019,1.11943692401566,0.92876112371622,1.17516475240215,0.359689111558156,0.506386186246395,0.0219074092070065,0.484862672370477,1.28367033095566,2.39857047063198,-0.378031829368301,1.02488577707629,-2.39504376779313,0.993079191587815,0.518925852650489,-0.367038407127205
"ENSG00000005884",0.141594911922961,1.01618262512889,0.426671009527596,1.0082478457079,0.754297326471316,0.916561418239766,0.943169658214945,-0.853390159590308,-1.33169421432857,-0.333582429947174,0.512646545598153,-1.05436315980545,0.693802664811756,1.02662281104118,-1.40574313584582,-0.606381237145693,0.87978473196528,0.450546390845053,-0.489971698837212,1.28034681368549,1.08492851326462,-1.57255860965751,-0.464570852941877,1.16505394223679,0.540307520070295,1.90920342264963,-1.91367272944179,-0.967141712100116,0.940046596753559,1.15903563826186,0.0816018489300365,-0.175627683581335,0.311419992376248,0.0713709739370887,1.29784358092731,-0.137301038538681,1.16144741050524,0.831602007735888,0.539723772086873,0.4261757847729,-0.669099962047833,-0.783354823354618,0.544677507864758,1.35606301488559,1.5453967643516,-0.108102332344856,0.917467697878524,-1.4174282716902,-0.584476822478624,-1.28576120788987,-0.483601940741898,-0.146460034771524,-0.742541675747068,-1.19568390567951,0.0705442365908826,-0.745468135269191,-1.71480652468027,0.0555415706666916,-0.159213226260255,-0.599408455631993,-1.64865978818066,-2.46986078137676
